id,title,subTitle,content,addTime,createAt,fee,holders,objectives,branches,tags
7b3c832a-f83e-4d3f-4e6d-08db52fbe02a,2022新竹縣元宇宙青年生活英語學習共創平台 線上營隊(國小高年級組),2022新竹縣元宇宙青年生活英語學習共創平台 線上營隊(國小高年級組),全球化與國際化時代浪潮下，國民之英語能力成為必備工具，加上政府祭出的2030雙語國家政策，更顯英語力之重要。本活動與LIVEABC共同舉辦，透過LIVEABC豐富的生活英語學習資源，以及新竹縣家鄉特色為背景進行英語創作。活動透過BSLC英語智慧城市共創平台以及Gathertown2D元宇宙世界，在遊戲式、沈浸式、闖關式等多元學習活動方式，讓資訊科技與生活接軌，除了增進學生英語單字、口說旁白配音等數位能力應用，提升參與者英語生活應用能力，並在過程中讓同學更深入的了解地方文化，促進學生對於地方的認同感，並達到寓教於樂的效果。活動時間：8/15?09：00~12：00活動方式：以「BSLC英語智慧城市共創平台以及Gathertown?元宇宙線上互動平台」進行報名資格：不限地區，各縣市國民小學五、六年級(含應屆畢業生)名額：100人費用：免費▲報名至8/10(日)17:00前，額滿提前截止另有國中組別可報名<活動須知>1.參加者需自備筆電或桌上型電腦2.限Windows10以上作業系統，IOS與Android系統不適用。3.活動進行中請保持良好網路環境4.課程期間請聽從工作人員指示5.未滿18歲需附上家長同意授權書6.?報名參加者同意本活動主辦單位對於本營隊之活動照片/影片與姓名，在活動現場、網站宣傳頁面及成果報告書等，有修改、編輯、重製、公開發表及非營利使用之權利。同時主辦單位保有最終修改、變更、活動解釋及取消本活動之權利，若有相關異動將會另行通知。7.有任何疑問，請洽官方Line帳號：https://lin.ee/NkZ0lOb指導單位：經濟部工業局主辦單位：新竹縣政府教育局協辦單位：LIVEABC、AiCity成就數位、好奇兄弟雲端、齊志,,2023-05-12T15:20:37.8716942,[],[],[],"[{'id': 411, 'branchName': 'General', 'location': [], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 65, 'id': 4, 'text': '教育', 'type': 'area'}, {'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 25, 'id': 10, 'text': '經濟', 'type': 'area'}, {'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 2, 'id': 40, 'text': '新竹縣', 'type': 'location'}]"
ca7ea8aa-f4cd-465a-4e6e-08db52fbe02a,2022新竹縣元宇宙青年生活英語學習共創平台 線上營隊(國中組),2022新竹縣元宇宙青年生活英語學習共創平台 線上營隊(國中組),全球化與國際化時代浪潮下，國民之英語能力成為必備工具，加上政府祭出的2030雙語國家政策，更顯英語力之重要。本活動與LIVEABC共同舉辦，透過LIVEABC豐富的生活英語學習資源，以及新竹縣家鄉特色為背景進行英語創作。活動透過BSLC英語智慧城市共創平台以及Gathertown2D元宇宙世界，在遊戲式、沈浸式、闖關式等多元學習活動方式，讓資訊科技與生活接軌，除了增進學生英語單字、口說旁白配音等數位能力應用，提升參與者英語生活應用能力，並在過程中讓同學更深入的了解地方文化，促進學生對於地方的認同感，並達到寓教於樂的效果。活動時間：8/17?09：00~12：00活動方式：以「BSLC英語智慧城市共創平台以及Gathertown?元宇宙線上互動平台」進行報名資格：不限地區，各縣市國民中學學生(含應屆畢業生)名額：100人費用：免費▲報名至8/12(五)12:00前，額滿提前截止<活動須知>1.參加者需自備筆電或桌上型電腦2.限Windows10以上作業系統，IOS與Android系統不適用。3.活動進行中請保持良好網路環境4.課程期間請聽從工作人員指示5.未滿18歲需附上家長同意授權書6.?報名參加者同意本活動主辦單位對於本營隊之活動照片/影片與姓名，在活動現場、網站宣傳頁面及成果報告書等，有修改、編輯、重製、公開發表及非營利使用之權利。同時主辦單位保有最終修改、變更、活動解釋及取消本活動之權利，若有相關異動將會另行通知。7.有任何疑問，請洽官方Line帳號：https://lin.ee/NkZ0lOb指導單位：經濟部工業局主辦單位：新竹縣政府教育局協辦單位：LIVEABC、AiCity成就數位、好奇兄弟雲端、齊志,,2023-05-12T15:20:41.87901,[],[],[],"[{'id': 412, 'branchName': 'General', 'location': [], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 65, 'id': 4, 'text': '教育', 'type': 'area'}, {'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 25, 'id': 10, 'text': '經濟', 'type': 'area'}, {'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 2, 'id': 40, 'text': '新竹縣', 'type': 'location'}]"
a7399971-6c5a-49e0-4e6f-08db52fbe02a,111年度「好農開麥拉」｜作品票選活動,111年度「好農開麥拉」｜作品票選活動,"111年度「好農開麥拉」短影音徵件競賽｜作品票選活動‧天天抽咖啡今年暑假，行政院農委會農業知識入口網辦理【111年度「好農開麥拉」短影音徵件競賽】，眾多精彩影片，帶你一同窺探農林畜牧的小秘密。即日起至111年8月10日止，每人每日5票，邀請大家一起來，支持你心目中最愛的影片！投票還能抽咖啡，天天投，抽抽送~｜投票時間111/07/21(四)00:00~111/08/10(三)23:59｜活動辦法活動期間，每日可投5票，同一日不得重複投給同一作品，每日00:00更新投票權。抽獎機會每週結算一次，隔週歸0重新計算。每週由電腦隨機抽出50名CITYCAFE虛擬提貨卡(中杯或大杯美式乙杯)得獎者，並公告於活動網頁。得獎者須於得獎名單公告後3日內，至得獎名單頁「點我領獎」處填寫手機號碼，以利獎品發送。獎品將於每次名單公告後7個工作日內發送至得獎者所填手機號碼。每一手機門號限獲2次CITYCAFE虛擬提貨卡。｜活動獎項人氣獎首獎：獎金2,500元，共1名人氣獎貳獎：7-11虛擬商品卡1,000元，共1名。週週抽咖啡，熱情參與獎：CITYCAFE虛擬提貨卡（中杯拿鐵或大杯美式乙杯），共150名。｜抽獎時間投票時間開獎日期得獎名額第一期(7/21-7/27)8/3(三)50名第二期(7/28-8/3)8/10(三)50名第三期(8/4-8/10)8/17(三)50名｜投票頁面：https://kmweb.coa.gov.tw/event/111kmcamera/vote.php",,2023-05-12T15:20:41.879048,[],[],[],"[{'id': 413, 'branchName': 'General', 'location': [], 'date': []}]",[]
1848e5b0-92cf-4b05-4e70-08db52fbe02a,2022-第四屆逆食媒體素養營,2022-第四屆逆食媒體素養營,"台灣媒體觀察教育基金會第四屆逆食媒體素養營～媒想過的事報名簡章壹、活動目的我們天天都在接觸媒介，但你想過媒介、媒體是什麼，又對社會造成哪些影響嗎？本次營隊將帶大家從媒介與媒體科技，認識媒體的影響與角色，以及認識媒體敘事與建構，一起針對生活中社群/媒體的使用、媒體有關的事件或議題進行探究與實作。貳、辦理單位一、主辦單位：財團法人台灣媒體觀察教育基金會二、贊助單位：Google.org三、協辦單位：國立臺灣師範大學媒體素養教育基地、中嘉數位股份有限公司參、活動對象及報名方式一、對象：全國公私立高中、高職在學學生與應屆畢業生，共36名。二、時間：111年8月22日（星期一）～111年8月24日（星期三），共三日。三、上課地點：兆基商務中心—建北館（台北市中山區建國北路三段92號）四、住宿地點：台北發現青年旅舍（台北市中山區民權東路二段21號5樓）五、報名方式：報名期間：即日起至111年8月8日止採線上報名，請填寫完報名表後，選擇ATM或信用卡付費，在三天內繳交報名費。E-mail收到「報名登記確認信」後，才算完成報名。將以繳費完成報名順序為主錄取。報名網址：https://www.mediawatch.org.tw/civicrm/event/info?reset=1&id=61營隊前會寄「家長同意書」（未滿20歲者需給監護人簽名）、「健康關懷問卷」至Email，請印出給家長簽名與確實填寫，並於活動報到時繳交。肆、營隊收費與繳費方式說明一、營隊收費：三天兩夜含食宿，交通自理。本次營隊收費新台幣4,000元／人，繳費及退費說明請參考本簡章。3人以上團報方案新台幣3,500元／人，請在填報名表上時寫明一起報名的人（費用各自繳交，事後查核若非符合方案者需補差額。）優惠方案：低收入戶、中低收入戶免費，請報名前將證明上傳到雲端，在報名表提供雲端連結。若有其他情況歡迎直接聯繫我們洽詢。二、繳款方式ATM、網路轉帳或臨櫃匯款（報名時會產生虛擬帳號）信用卡三、完成報名後，因個人因素無法參與營隊，告知並經本會同意後，退費規則如下：111年8月5日前全額退費。110年8月6日至8月15日退50%，8月16日起或中途離營者不予退費。個人營隊前因本人或同住家人確診，可憑確診證明退費。依照住宿旅館規定，若住宿旅館無法全退，將扣除住宿費後退回其他費用。如活動因天災、疫情等不可抗力因素需延期，可保留錄取資格；如因疫情致活動取消辦理，全額退費；視活動延期或取消的情況將另行頒布退費規則。伍、備註一、響應環保與配合防疫，活動時請自備個人環保餐具及環保杯。二、營隊會需要收集資料、編輯文件、製作簡報??等，若方便攜帶筆電，請於報名表中勾選。現場備有無線網路。無法攜帶筆電者也可手機和紙上作業。三、營隊期間請配合政府防疫措施與指引，並自備所需口罩數量。四、營隊中備有酒精，出入請配合體溫量測，如超過37.5度，將進行觀察並重新量測。必要時得請學員回家休息並酌量退費。五、營隊聯絡人：台灣媒體觀察教育基金會：https://www.mediawatch.org.tw/陳組長02-2358-2673（上班時間：週一～週五10點-18點）六、本次營隊網站：https://trelolo.com/b/qiDKwd1v營隊日程表時間第一天第二天第三天9:30-10:00報到早餐早餐10:00-12:00媒體科技與社會中正大學通識教育中心黃俊儒特聘教授選舉風向球桌遊體驗與討論本會陳珮云組長分組討論與實作12:00-13:00午餐午餐午餐13:00-15:0013:00-15:30跨媒介敘事（含實作）銘傳大學新聞學系賴玉釵教授任務說明與探究教學本會陳珮云組長分組討論與實作成果發表15:00-15:1015:30-15:40休息時間休息時間15:10-17:1015:40-16:40【演講】用媒體說話Buan月亮說話月亮曆創辦人TalumIspalidav分組討論與實作各組隊輔15:40-16:00結業式、賦歸17:10-18:10晚餐時間討論時間18:10-19:30晚餐19:30-休息與自由活動休息與自由活動課程說明媒體科技與社會：從媒體科技的發展與變遷，討論媒體與社會、個人相互的影響與關係。跨媒介敘事：認識口語、文字、影像……等媒介敘事的特質，進行敘事的應用練習、觀察跨媒介敘事的案例。用媒體說話：邀請對議題倡議、發聲的自媒體經營者，分享其初衷、行動與經驗。媒體素養桌遊體驗：分7至8組遊玩本會出版的桌遊並進行討論。探究與實作：帶領學員發現身邊的議題，利用社會參與行動方案、日常生活的意義理解與探究、經驗事實的描繪與量化探究，及規範或論述的反思探究等取徑進行探究與實作。",,2023-05-12T15:20:41.8790522,[],[],[],"[{'id': 414, 'branchName': 'General', 'location': ['上課地點：兆基商務中心—建北館（台北市中山區建國北路三段92號）', '住宿地點：台北發現青年旅舍（台北市中山區民權東路二段21號5樓）'], 'date': [{'name': '活動日期', 'start': '2022-08-22', 'end': None}, {'name': '報名日期', 'start': '自即日起', 'end': '2022-08-08'}]}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 65, 'id': 4, 'text': '教育', 'type': 'area'}]"
267a2cf8-bc69-4515-4e71-08db52fbe02a,成功大學 暑期喜劇營,成功大學 暑期喜劇營,【成大喜劇基地－暑期課程】我們的喜劇營熱騰騰出爐啦！！對喜劇有興趣卻不敢上台嗎？不知道如何寫有梗的笑話嗎？來參加喜劇營吧！報名表單：https://docs.google.com/forms/d/e/1FAIpQLSeQBXW0n6frV31P0lB0iKraR4tvvZGJUib977RxCFWAhJSgDg/viewform-喜劇主要的三種型式：《單口喜劇、漫才、即興》源自於美國的standupcomedy，是一位演員在台上，用一支麥克風，以及強大的表現技巧，來帶給觀眾歡樂。除此之外，在台灣也有雙人組合，一個裝傻一個吐槽的漫才，以及一群演員在完全沒準備的狀況下，臨場發想的即興劇，這三種型式構成台灣主要的喜劇。,,2023-05-12T15:20:41.8790617,[],[],[],"[{'id': 415, 'branchName': 'General', 'location': [], 'date': []}]",[]
3db94fb6-9e48-4601-4e72-08db52fbe02a,111年度「好農開麥拉」短影音徵件競賽活動,111年度「好農開麥拉」短影音徵件競賽活動,"我們每日的三餐都和農、林、畜、牧相關，知道誰加誰的組合料理好吃，卻不了解其產期產地、歷史及種植方式。不論你喜歡料理、種植還是出遊，都歡迎你來用2-3分鐘影片認識和分享農業的有趣~爸爸媽媽也可以帶著孩子一起認識，在暑期自己上一堂食農教育課吧！(未滿15歲(含)以下孩童參賽可另外獲得兒少特別獎資格喔)｜競賽主題以農業知識入口網的主題館為主題，邀請各方好手前來擔任好農知識Youtuber，挖掘鮮為人知的農業points，統統公諸於世！｜徵件內容以農業知識入口網（https://kmweb.coa.gov.tw/）內的151個主題館，挑選一個主題館為主題拍攝影片，須至少涵蓋該主題館內的2個知識點，用創意、生動、讓人在短短3分鐘內就學到一課的方式，吸引民眾對農業有更多認識。｜報名資格1.不限年齡與國籍皆可參賽。2.得以個人或團隊方式報名，組隊人數以4人為限。3.參賽者可重複投稿，但不得選擇同一主題館。｜報名方式自111/05/3000:00~111/07/1923:59，於好農開麥拉短影音徵件競賽活動官網，填寫報名表單、上傳相關資料，並收到報名成功確認Email後，即完成報名。參賽作品需提供：2-3分鐘影片：上傳YT（瀏覽權限設定為「不公開」)及雲端完成之參賽影片上傳至雲端（設定為「知道連結使用者可下載」)影片縮圖*1：解析度300dpi以上，5MB以內之JPG檔案作品介紹：以文字簡述本作品的情境、影片內容、發想或創意構思，需至少100字。引用出處：提供影片內容中知識內容之引用出處及網址，以農業知識入口網之資料為主。引用出處文章清單需同時呈現於影片最末處，呈現方式可參考範例影片。｜作品格式影片長度：2~3分鐘短片影片規格：解析度需達1280x720(HD)以上(含)，影片格式為.MP4、.MPEG-4或.MOV。｜影片形式呈現方式不限，你可以…到農園出遊，體驗當一日農夫記錄自家種菜/花卉，分享種植過程到市場採購，介紹蔬果的選購祕訣在自家廚房，大顯你的好廚藝展現畫畫功力，用圖像說故事來主題館挖寶，把枯燥的文字變成生動影像或是任何你想的到的表現方式，現在就拿起手機出發吧！範例影片1範例影片2｜競賽時程報名投稿111/05/30~111/07/19網路人氣票選111/07/21~111/08/10得獎公告111年8月下旬｜活動獎項獎項內容數量首獎獎金20,000元，獎狀乙紙1名貳獎獎金8,000元，獎狀乙紙1名優選7-11虛擬商品卡1,000元，獎狀乙紙10名兒少特別獎7-11虛擬商品卡500元，獎狀乙紙5名人氣獎首獎獎金2,500元，獎狀乙紙1名人氣獎貳獎7-11虛擬商品卡1,000元，獎狀乙紙1名詳細競賽資訊請至111年度「好農開麥拉」短影音徵件競賽",,2023-05-12T15:20:41.879068,[],[],[],"[{'id': 416, 'branchName': 'General', 'location': [], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 65, 'id': 4, 'text': '教育', 'type': 'area'}]"
65533ff5-9042-4565-4e73-08db52fbe02a,穿越課本當古人：走進核心古文裡的文學年代,穿越課本當古人：走進核心古文裡的文學年代,穿越文學年代，闖過古文關卡，瞭解各個時代脈絡和語境，帶領學生走進背後的時代背景與文學環境，彷彿穿越進課本，用古人的角度看古文。建構背景知識、探索選文之外關聯性的文本，方能建立學生完整的古文知識，不用侷限在課本選的十五篇核心古文，進而觸類旁通，增強古文閱讀力。,,2023-05-12T15:20:41.8790724,[],[],[],"[{'id': 417, 'branchName': 'General', 'location': [], 'date': []}]",[]
541d813f-c541-4b51-4e74-08db52fbe02a,111年大陸委員會國際及兩岸事務種子培育營,111年大陸委員會國際及兩岸事務種子培育營,最好的投資，就是投資自己利用暑期投資腦袋，投資生活體驗吧!!!!想讓自己具備全球視野，瞭解國際事務嗎快來報名台師大承辦的大陸委員會111年國際及兩岸事務種子培育營有豐富的主題課程、SDGS邊學邊玩、模擬體驗活動以及參訪活動絕對是物超所值，結識全台各地高中生的最佳機會剛升高一的國三畢業生也可以參加喔,,2023-05-12T15:20:41.8790763,[],[],[],"[{'id': 418, 'branchName': 'General', 'location': [], 'date': []}]",[]
225c7d9a-bd2b-4d0a-4e75-08db52fbe02a,111 年 教育部暨行政院環境保護署 高中職生永續行動倡議領袖營計畫,111 年 教育部暨行政院環境保護署 高中職生永續行動倡議領袖營計畫,"?【2022教育部暨行政院環境保護署高中職生永續行動倡議領袖營】?一、活動目的：近代，全球環境快速變遷，世界各地的生態環境、地質地貌、文化傳承、商業模式等「生態、生產與生活」面向，均面臨前所未有的更迭，為了學習與現今的地球共生共存，達到永續發展的平衡，世界各國均高度重視環境教育的內涵與發展(Ballew,Omoto,&Winter,2015;Chankrajang&Muttarak,2017)，聯合國(U.N.)也於2015年9月25日於「聯合國發展高峰會」中公布了「翻轉我們的世界：2030年可持續發展方針(TransformingOurWorld:The2030AgendaforSustainableDevelopment)」，明確訂立了17項永續發展目標(永續發展目標，SustainableDevelopmentGoals,SDGs)，以為2030年永續發展指導原則；其中如何在永續發展的架構下，落實綠生活的實踐，是當代重要議題。為使學生掌握全球環境議題趨勢，並培養學生環境永續之知能、外語能力與永續行動倡議實踐，本計畫將透過環保署與教育部之跨部會合作，共同推動高級中等學校學生環境教育暑期營隊，理解「循環經濟」、「綠色生活」、「友善環境」概念，並達到「永續世代」的實踐。二、辦理單位：(一)主辦單位：教育部(二)合辦單位：行政院環境保護署(三)承辦單位：國立高雄師範大學(四)計畫主持人：黃琴扉副教授(五)計畫共同主持人：許毅璿教授(六)計畫協力人員：張雅淩、李亭蓉、李易儒、蕭筑云、李雅靜、曾凱斌、Ngoc-HuyTran、NguyenLamHuuPhuoc(七)聯絡窗口：李雅靜（報名相關事宜詢問窗口）(電話：07-7172930#7027/0979691756；電郵：jeanworkuse@gmail.com)三、招募對象：全國高中職生(含國中應屆畢業生)四、課程主要內容：《跨領域環教工作坊》《綠色生活實踐體驗》《循環經濟講座》《永續世代論證工作坊》《綠色生活推廣成果報告》??活動簡章：https://reurl.cc/q5orXE",,2023-05-12T15:20:41.8790799,[],[],[],"[{'id': 419, 'branchName': 'General', 'location': [], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 65, 'id': 4, 'text': '教育', 'type': 'area'}, {'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 25, 'id': 10, 'text': '經濟', 'type': 'area'}, {'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 10, 'id': 23, 'text': '環境保護', 'type': 'area'}]"
72f11524-e39c-459a-4e76-08db52fbe02a,2022 第9屆APX全國數理能力檢定,2022 第9屆APX全國數理能力檢定,檢定分級及範圍：「高級」：A部分，以高一到高三範圍為主，佔100分、B部分，以大學先修範圍為主，佔40分，共140分。「中高級」：以高一到高三範圍為主，共100分。「中級」：以高一到高二範圍為主，共100分。「初級」：以高一範圍為主，共100分。簡章下載前往報名,,2023-05-12T15:20:41.8790844,[],[],[],"[{'id': 420, 'branchName': 'General', 'location': [], 'date': []}]",[]
56604021-7471-4e4b-4e77-08db52fbe02a,2022CCCE城市盃數位科藝電競邀請賽,2022CCCE城市盃數位科藝電競邀請賽,2022CCCE城市盃開始報名，即日起至6月28日截止，感興趣的朋友別錯過囉！本次賽項包含「電子競技系列」、「虛擬運動系列」、「數位科藝系列」、「主題活動系列」，帶著自己的技術，趕快來報名！【電子競技系列】特戰英豪、傳說對決、「PredatorLeague城市盃」絕地求生【虛擬運動系列】FIFA22（模擬運動遊戲）【數位科藝系列】快速錄剪播、賽事實況轉播、商品設計、造型設計_Vtuber【主題活動系列】熱力短影鎖定更多CCCE最新消息別忘了按讚粉絲團或上官方網站確認更新喔！??FB粉絲團：https://www.facebook.com/cccedu.org/??instagram：@ccce_citycup,,2023-05-12T15:20:41.8790883,[],[],[],"[{'id': 421, 'branchName': 'General', 'location': [], 'date': [{'name': '報名日期', 'start': '自即日起', 'end': '報名，即日起至6月28日'}]}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 15, 'id': 6, 'text': '運動', 'type': 'area'}]"
f406ecdf-df8f-4454-4e78-08db52fbe02a,11暑期高中生科學探索營,11暑期高中生科學探索營,11暑期高中生科學探索營今年夏天快來跟我們一起探索科學吧！—————營隊資訊—————活動名稱：11暑期高中生科學探索營活動時間：2022/8/1（一）至2022/8/6（六）主辦單位：國立清華大學科學服務社活動地點：國立清華大學報名對象：全國公/私立高中職學生報名費用：5500/人?團報優惠5300/人（3-4人）5000/人（5-6人）報名表單：https://www.beclass.com/rid=2648ac562a6130e8d2a8營隊粉專：https://www.facebook.com/NTHUScienceCamp營隊官網：https://nthussc.wixsite.com/home/news?,,2023-05-12T15:20:45.7801671,[],[],[],"[{'id': 422, 'branchName': 'General', 'location': ['活動地點：國立清華大學'], 'date': []}]",[]
9c00120d-7d16-459e-4e79-08db52fbe02a,2022 青年精準醫療醫學營,2022 青年精準醫療醫學營,"一、主旨:為了鼓勵高中學生對於精準醫療的認識與如何應用在臨床上透過了解生物科技產業的發展與實驗設計等體驗學習進行學術小論文的撰寫。二、主辦單位:成功大學精準生物醫學研究中心、臺南市青年杏林醫學教育協會、先見基因科技股份有限公司?。三、活動地點:台南市東區大學路1號成功大學國際會議廳蔡小姐:062695829，hrtsai@i-genomics.com.tw先見基因科技股份有限公司InsightGenomics.Co.,Ltdwww.i-genomics.com.tw",,2023-05-12T15:20:45.780197,[],[],[],"[{'id': 423, 'branchName': 'General', 'location': ['活動地點:台南市東區大學路1號成功大學國際會議廳'], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 65, 'id': 4, 'text': '教育', 'type': 'area'}, {'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 18, 'id': 11, 'text': '生物', 'type': 'area'}, {'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 28, 'id': 15, 'text': '醫學', 'type': 'area'}, {'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 4, 'id': 29, 'text': '臺南市', 'type': 'location'}]"
172879b1-607d-4b1d-4e7a-08db52fbe02a,UWE 英國西英格蘭大學 暑期設計營,UWE 英國西英格蘭大學 暑期設計營,"《UniversityoftheWestofEngland?》英國西英格蘭大學暑期設計營為協助台灣學子具有符合升國內外大學製作作品集之能力，特於2022年暑期開設設計課程。【本課程之特色為】培養設計基礎、手繪能力配色與應用練習、靈感創造訓練常用插畫繪圖技法練習、創造視覺效果手動、手畫、手拍-利用手機拍攝製作停格動畫利用Photoshop製作完整2D動畫PS電腦繪圖設計、創意海報設計【設計營課程主題】創造靈感的手繪設計DrawingandDesignideas基本素描觀念、幾何形狀明暗畫法創意技法人物、動畫、場景、靜物色彩心理學、配色與應用練習靈感創造訓練mindmap、moodboard數位插畫繪圖設計DigitalIllustration使用免費InfinitePainter繪圖工具常用插畫繪圖技法練習完整繪畫流程訓練完成數位插畫畫進階練習創造亮眼視覺效果2D動畫設計2DAnimation手動-黏土製作角色模型拍攝逐格動畫手畫-手繪方式繪製活動影像手拍-利用手機拍攝製作停格動畫利用Photoshop製作完整2D動畫PS電腦繪圖設計GraphicDesign美學基礎、色彩計畫、圖層概念影像合成技巧、圖層混色遮罩特殊濾鏡創意視覺應用創意海報設計*課程結業將提供UWE英國西英格蘭大學課程證書【師資介紹】JenniferWangKingstonUniversityLondon,CommunicationDesign:MAIllustrationFallSavannahCollegeofArtandDesign,MFAMotionGraphic報名資格：G8~G12中學生、大專院校學生報名期限：即日起至6月30日止上課時間：採非同步線上課程【UWE介紹】西英格蘭大學UniversityoftheWestofEngland為英國規模前10大且最受歡迎的大學之一，名列2021年衛報(TheGuardian)英國大學排名第21，以及泰晤士報THE世界大學排名前400、英國第29。其中藝術與設計學院為英國前六名，與BBC新聞、Bloomberg彭博社、奧斯卡獎獲獎動畫公司，以及諸多多媒體工作室合作甚深。所在地布里斯托市(Bristol)，歷來榮獲英國最宜居城市、藝術之都、聯合國科教文組織命名為電影之城。知名藝術家如班克西(Banksy)居住於此。活動主辦:UWE台灣辦公室??協辦:ECDesign易禧創意",,2023-05-12T15:20:45.7802043,[],[],[],"[{'id': 424, 'branchName': 'General', 'location': [], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 24, 'id': 9, 'text': '心理', 'type': 'area'}]"
87822aaf-7b9a-4904-4e7b-08db52fbe02a,2022 易禧暑期設計營《2D動畫設計》故事。腳本。動畫流程,2022 易禧暑期設計營《2D動畫設計》故事。腳本。動畫流程,"2022設計營★讓興趣變專業，無設計背景也能輕鬆學！《2D動畫設計》2D動畫是許多MV、Youtube、電視片頭、CV廣告很常運用的表現手法!發揮你的想像力,構思故事情節,利用逐格動畫、動態圖像、影像遮罩,學習動畫製作觀念以及了解動畫製作流程,創作出你的第一支有故事的動畫作品!【開課資訊】◆上課時數:24小時(為期4天)◆上課日期:二四早午7/19、7/21、7/26、7/28◆上課時間:早上9:30~12:30,下午1:30~4:30【講師簡介】永智學歷:法國藝術學院?現職:資深設計總監報名參加啟發你對設計的感受力及敏銳度，設計必備能力一次提升?設計師扎實教學，培養個人風格、設計思考能力?短時間內產出高品質作品",,2023-05-12T15:20:45.7802079,[],[],[],"[{'id': 425, 'branchName': 'General', 'location': [], 'date': [{'name': '活動日期', 'start': '上課日期:二四早午7/19、7/21', 'end': None}]}]",[]
d7857789-b2a6-42fd-4e7c-08db52fbe02a,2022 易禧暑期設計營《平面設計》PS。合成。海報,2022 易禧暑期設計營《平面設計》PS。合成。海報,"2022設計營★?讓興趣變專業，無設計背景也能輕鬆學！《平面設計營》課程從創意發想、軟體操作到獨立完稿個人平面設計作品!從視覺設計工具Photoshop操作指令切入.運用分組討論及創意訓練,培養你的視覺美感及構圖能力。?美學基礎色彩計畫/圖層基礎練習數位影像概念?影像合成技巧快速去背技巧/圖層混色與遮罩變形與液化工具?影像合成應用圖層樣式特效訓練各類特殊濾鏡創意視覺應用?創意海報製作完稿流程、輸出創意海報設計/個人作品發表跟著老師的步驟,學習素材處理、色彩搭配、字型選用,從零開始接觸平面設計的觀念與技巧。【開課資訊】◆上課時數:24小時(為期4天)◆上課日期:二四早午7/05、7/07、7/12、7/14◆上課時間:早上9:30~12:30,下午1:30~4:30【講師介紹】陳亞立學歷:英國金斯頓大學插畫碩士現職:個人工作室接案插畫師經歷:2019与熊設計設計企劃、2018BrilliantBasic插畫與設計師、2016香爵品牌設計師報名參加啟發你對設計的感受力及敏銳度，設計必備能力一次提升?設計師扎實教學，培養個人風格、設計思考能力",,2023-05-12T15:20:45.7802118,[],[],[],"[{'id': 426, 'branchName': 'General', 'location': [], 'date': [{'name': '活動日期', 'start': '上課日期:二四早午7/05、7/07', 'end': None}]}]",[]
